subID,gems,bomb,pGems,wGems,chose80,chose60,chose40,chose20,it,lr,sticky
92277026,58,45,0.538333333333333,0.790697882387087,0.286111111111111,0.275,0.283333333333333,0.155555555555556,6.17459127369228,0.818529333896738,1.22926591676769
92771403,53,48,0.502777777777778,0.572350916796224,0.247222222222222,0.25,0.272222222222222,0.230555555555556,11.0419962954923,0.790598214854986,0.527865987050447
92997302,48,47,0.547222222222222,0.929823800762265,0.325,0.319444444444444,0.122222222222222,0.233333333333333,7.49908425395511,0.403298170444546,2.83756909706799
93240998,37,63,0.459444444444444,0.471418917706733,0.188888888888889,0.233333333333333,0.263888888888889,0.313888888888889,7.5398058777976,0.511589250395487,2.66884081372719
93606282,61,49,0.533333333333333,0.322798321504471,0.333333333333333,0.225,0.216666666666667,0.225,5.73663081261547,0.962504190291629,0.918085887047392
94027982,49,46,0.548333333333333,0.506424694163868,0.291666666666667,0.325,0.216666666666667,0.166666666666667,4.65664757473445,0.57152008433338,1.43962183255009
94698862,50,41,0.515,0.521319936255353,0.286111111111111,0.236111111111111,0.244444444444444,0.233333333333333,5.82838807911516,0.598602161654726,-1.79650188413672
95325517,52,55,0.525,0.490618173871843,0.280555555555556,0.263888888888889,0.255555555555556,0.2,7.52465924442974,0.754416624920692,0.536081792512764
95871759,53,44,0.520555555555556,0.515548032621198,0.247222222222222,0.355555555555556,0.15,0.247222222222222,9.92102906913735,0.420751960059923,2.28438559546091
96012964,53,32,0.529444444444444,0.598834475549383,0.305555555555556,0.252777777777778,0.225,0.216666666666667,9.57515913234801,0.817836598210476,1.96887539691268
96198187,42,45,0.501111111111111,0.507301732386965,0.316666666666667,0.15,0.255555555555556,0.277777777777778,6.90510580979387,0.320748474756612,2.18701073759972
96420932,45,60,0.516111111111111,0.478415328928879,0.252777777777778,0.272222222222222,0.277777777777778,0.197222222222222,3.62357870661601,0.487694226922395,1.51971854836303
97718853,42,59,0.465555555555556,0.563692839011886,0.175,0.272222222222222,0.258333333333333,0.294444444444444,13.1712338727794,0.740893599653953,1.79820830115551
